age,sex,race,diff_custody,diff_jail,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree
0.24615384615384614,1.0,1,0.0016570008285004142,0.012515644555694618,0.0,0.0,0.0,0.0,1.0
0.09230769230769233,1.0,1,0.0,0.0012515644555694619,0.10526315789473684,0.0,0.0,0.05882352941176471,1.0
0.07692307692307693,1.0,1,0.0076222038111019045,0.023779724655819776,0.02631578947368421,0.0,0.07692307692307693,0.0,1.0
0.3538461538461539,1.0,1,0.0029826014913007463,0.007509386733416771,0.3684210526315789,0.0,0.0,0.0,1.0
0.3230769230769231,0.0,1,0.0004971002485501243,0.0025031289111389237,0.0,0.0,0.0,0.0,0.0
0.04615384615384616,1.0,1,0.00016570008285004143,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.13846153846153847,1.0,1,0.00016570008285004143,0.0012515644555694619,0.0,0.0,0.0,0.0,1.0
0.07692307692307693,1.0,1,0.0006628003314001657,0.0050062578222778474,0.07894736842105263,0.0,0.0,0.0,0.0
0.2923076923076923,0.0,1,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,0.0
0.3538461538461539,1.0,1,0.00016570008285004143,0.0,0.0,0.0,0.0,0.0,1.0
0.4461538461538462,0.0,1,0.028003314001657,0.01752190237797246,0.02631578947368421,0.0,0.0,0.0,1.0
0.2,1.0,1,0.0004971002485501243,0.0037546933667083854,0.18421052631578946,0.0,0.0,0.0,1.0
0.1076923076923077,1.0,1,0.010273405136702569,0.0012515644555694619,0.07894736842105263,0.0,0.0,0.0,1.0
0.2,1.0,1,0.00016570008285004143,0.0012515644555694619,0.15789473684210525,0.0,0.0,0.0,1.0
0.2,1.0,1,0.005136702568351284,0.0012515644555694619,0.13157894736842105,0.0,0.0,0.0,1.0
0.7076923076923077,1.0,1,0.00016570008285004143,0.0012515644555694619,0.34210526315789475,0.0,0.0,0.0,1.0
0.04615384615384616,1.0,1,0.00016570008285004143,0.0037546933667083854,0.02631578947368421,0.0,0.0,0.0,1.0
0.13846153846153847,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04615384615384616,0.0,1,0.00016570008285004143,0.0012515644555694619,0.0,0.0,0.0,0.0,1.0
0.38461538461538464,1.0,1,0.00016570008285004143,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,0.0
0.13846153846153847,1.0,1,0.00016570008285004143,0.02127659574468085,0.21052631578947367,0.0,0.0,0.0,1.0
0.2769230769230769,0.0,1,0.00016570008285004143,0.0,0.07894736842105263,0.0,0.0,0.0,1.0
0.12307692307692307,1.0,1,0.0013256006628003315,0.0,0.13157894736842105,0.0,0.0,0.05882352941176471,1.0
0.2307692307692308,1.0,1,0.0034797017398508693,0.04630788485607009,0.0,0.0,0.0,0.0,1.0
0.18461538461538465,1.0,1,0.00016570008285004143,0.055068836045056316,0.2368421052631579,0.0,0.0,0.0,1.0
0.2153846153846154,1.0,1,0.00033140016570008286,0.0012515644555694619,0.10526315789473684,0.0,0.0,0.0,1.0
0.5692307692307692,1.0,1,0.00033140016570008286,0.0025031289111389237,0.0,0.0,0.0,0.0,1.0
0.12307692307692307,1.0,1,0.001988400994200497,0.015018773466833541,0.15789473684210525,0.0,0.0,0.1176470588235294,0.0
0.2307692307692308,0.0,1,0.0018227009113504558,0.013767209011264079,0.10526315789473684,0.0,0.0,0.0,0.0
0.09230769230769233,1.0,1,0.0004971002485501243,0.0012515644555694619,0.02631578947368421,0.0,0.0,0.0,0.0
0.24615384615384614,1.0,1,0.029494614747307375,0.04130162703379224,0.5526315789473685,0.2,0.07692307692307693,0.17647058823529413,1.0
0.16923076923076924,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04615384615384616,0.0,1,0.00016570008285004143,0.09887359198998748,0.05263157894736842,0.0,0.0,0.0,1.0
0.5076923076923077,1.0,1,0.00016570008285004143,0.0012515644555694619,0.05263157894736842,0.0,0.0,0.0,0.0
0.16923076923076924,1.0,1,0.00016570008285004143,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
0.5076923076923077,0.0,1,0.0013256006628003315,0.0012515644555694619,0.18421052631578946,0.0,0.0,0.0,1.0
0.16923076923076924,1.0,1,0.00463960231980116,0.0,0.0,0.0,0.0,0.0,1.0
0.1076923076923077,1.0,1,0.0014913007456503731,0.007509386733416771,0.2368421052631579,0.0,0.0,0.0,0.0
0.26153846153846155,1.0,1,0.00016570008285004143,0.0,0.34210526315789475,0.1,0.0,0.2352941176470588,1.0
0.476923076923077,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24615384615384614,1.0,1,0.008450704225352112,0.06382978723404255,0.10526315789473684,0.0,0.0,0.0,0.0
0.16923076923076924,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16923076923076924,1.0,1,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,1.0
0.4615384615384616,1.0,1,0.32145816072908034,0.012515644555694618,0.5263157894736842,0.0,0.0,0.0,1.0
0.2,1.0,1,0.02253521126760564,0.16896120150187735,0.3947368421052632,0.0,0.0,0.05882352941176471,1.0
0.09230769230769233,1.0,1,0.00033140016570008286,0.0012515644555694619,0.05263157894736842,0.0,0.0,0.0,1.0
0.476923076923077,1.0,1,0.00016570008285004143,0.0,0.10526315789473684,0.0,0.0,0.0,0.0
